case_id,transaction_amount,customer_account_age_days,previous_chargebacks,previous_refunds,customer_order_count,dispute_reason,payment_verified,authentication_verified,delivery_confirmed,otp_verified,tracking_available,shipping_address_match,billing_address_match,device_consistent,transaction_authenticated,customer_identity_verified,evidence_count,evidence_completeness,evidence_consistency,response_time_hours,merchant_response_quality_score,defense_success
CASE205836,16.21,552,0,1,5,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,1,0,0,1,0,1,6,62.3,13.9,26.0,57.1,0
CASE205837,31.37,3226,0,0,53,REFUND_NOT_RECEIVED,0,1,0,1,1,0,0,0,0,0,3,42.6,7.9,63.6,46.1,0
CASE205838,35.81,1042,1,3,16,FRAUDULENT_TRANSACTION,1,1,0,0,1,1,1,1,1,1,8,87.0,100.0,71.2,48.2,1
CASE205839,103.52,2263,1,3,38,FRAUDULENT_TRANSACTION,0,1,1,1,0,1,0,1,1,1,7,63.2,79.5,68.9,71.8,0
CASE205840,35.92,173,0,2,5,PRODUCT_NOT_AS_DESCRIBED,0,0,0,1,1,1,1,1,1,1,7,71.3,100.0,65.2,63.4,0
CASE205841,21.92,546,1,1,6,TRANSACTION_NOT_RECOGNIZED,0,1,0,1,1,1,1,1,1,0,7,66.8,99.3,72.4,63.9,1
CASE205842,22.06,738,0,2,18,FRAUDULENT_TRANSACTION,1,1,1,1,0,1,1,1,1,0,8,73.2,100.0,38.2,84.0,1
CASE205843,34.29,769,2,0,8,FRAUDULENT_TRANSACTION,1,0,0,0,0,1,0,0,0,0,2,26.8,28.9,62.8,56.3,0
CASE205844,37.09,1011,1,0,14,PRODUCT_NOT_RECEIVED,1,1,1,0,1,1,1,0,1,0,7,79.0,72.6,71.9,76.7,0
CASE205845,25.09,2216,2,1,37,TRANSACTION_NOT_RECOGNIZED,1,1,1,0,1,0,1,1,1,1,8,90.3,72.7,20.3,74.3,1
CASE205846,105.83,2054,1,1,33,PRODUCT_NOT_RECEIVED,0,1,1,1,1,1,1,1,1,1,9,100.0,100.0,37.4,72.3,0
CASE205847,107.33,66,1,1,6,DUPLICATE_TRANSACTION,0,1,1,1,0,1,1,0,0,1,6,57.3,52.1,49.2,53.4,0
CASE205848,71.2,276,0,0,4,DUPLICATE_TRANSACTION,1,0,0,0,0,0,0,1,1,1,4,36.2,53.1,57.5,60.3,0
CASE205849,103.1,629,1,2,13,PRODUCT_NOT_RECEIVED,0,0,1,0,0,1,1,1,1,1,6,66.8,90.8,48.1,68.2,1
CASE205850,66.71,1161,1,1,18,PRODUCT_NOT_AS_DESCRIBED,0,1,1,1,1,1,1,1,1,1,9,90.4,100.0,71.5,75.9,1
CASE205851,15.51,1197,1,0,17,DUPLICATE_TRANSACTION,1,1,0,1,1,1,1,0,1,1,8,81.0,74.7,32.1,73.4,1
CASE205852,29.11,1963,0,5,30,FRAUDULENT_TRANSACTION,0,1,1,1,0,1,1,1,1,1,8,79.6,100.0,32.3,84.1,0
CASE205853,112.73,734,0,0,12,REFUND_NOT_RECEIVED,0,0,1,0,0,1,1,0,1,1,5,45.3,61.1,43.6,74.3,0
CASE205854,55.53,322,2,2,6,PRODUCT_NOT_RECEIVED,1,1,0,1,0,0,1,1,1,1,7,73.7,82.3,20.4,71.8,0
CASE205855,63.14,1515,1,1,24,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,1,1,1,1,0,9,91.2,82.9,21.8,84.7,1
CASE205856,36.66,285,3,1,1,DUPLICATE_TRANSACTION,1,1,0,1,0,1,1,1,1,1,8,72.0,94.5,48.8,61.1,1
CASE205857,39.4,647,0,2,11,FRAUDULENT_TRANSACTION,0,1,1,0,1,1,1,1,0,1,7,64.0,68.0,15.0,83.7,1
CASE205858,29.51,839,2,1,12,PRODUCT_NOT_RECEIVED,1,1,1,1,0,0,1,1,1,1,8,70.8,66.0,24.8,60.0,1
CASE205859,57.61,862,2,0,13,REFUND_NOT_RECEIVED,0,1,1,0,1,1,0,0,1,1,6,57.9,47.3,29.1,78.0,0
CASE205860,18.51,518,3,4,11,FRAUDULENT_TRANSACTION,1,1,0,1,1,1,1,1,1,0,8,87.3,100.0,20.3,85.6,1
CASE205861,49.37,141,0,0,1,FRAUDULENT_TRANSACTION,0,1,0,1,0,1,1,0,1,1,6,50.8,74.4,89.1,52.9,0
CASE205862,25.71,236,2,1,2,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,1,1,1,0,1,9,86.0,90.7,42.9,72.0,0
CASE205863,17.63,1575,1,2,18,REFUND_NOT_RECEIVED,1,0,1,1,1,1,1,1,0,1,8,70.5,76.5,16.0,81.6,1
CASE205864,21.11,612,0,0,9,REFUND_NOT_RECEIVED,1,1,0,1,0,1,1,1,1,0,7,80.3,100.0,60.2,64.6,0
CASE205865,74.52,600,1,2,6,REFUND_NOT_RECEIVED,1,1,1,0,1,0,0,1,0,1,6,54.0,39.0,85.5,75.9,0
CASE205866,46.93,404,0,0,5,REFUND_NOT_RECEIVED,0,1,0,1,1,1,1,1,1,1,8,81.3,100.0,108.6,91.4,1
CASE205867,35.85,942,0,4,24,FRAUDULENT_TRANSACTION,1,1,1,0,1,0,1,1,1,0,7,70.7,71.8,41.2,86.6,0
CASE205868,67.35,259,0,1,6,REFUND_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,1,10,100.0,96.1,76.4,82.5,1
CASE205869,44.51,265,0,0,5,PRODUCT_NOT_RECEIVED,1,0,1,1,1,1,1,1,1,1,9,89.4,100.0,29.4,69.7,0
CASE205870,14.63,1296,1,0,26,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,0,0,8,85.1,73.6,18.8,96.2,0
CASE205871,64.85,668,2,0,8,PRODUCT_NOT_AS_DESCRIBED,1,1,0,1,1,1,1,1,0,1,8,88.3,73.2,25.3,80.5,0
CASE205872,74.47,190,0,2,8,PRODUCT_NOT_RECEIVED,0,1,1,1,1,1,0,1,1,0,7,59.5,76.9,44.7,54.4,1
CASE205873,62.25,386,3,2,5,REFUND_NOT_RECEIVED,0,0,1,0,0,1,1,0,0,0,3,22.0,52.2,35.5,45.3,0
CASE205874,33.96,390,0,0,6,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,1,1,1,1,0,1,9,93.8,71.5,84.8,48.4,0
CASE205875,81.79,875,6,4,16,PRODUCT_NOT_RECEIVED,0,1,1,1,0,1,1,1,0,1,7,57.3,66.6,92.3,68.6,0
CASE205876,36.16,934,0,1,19,PRODUCT_NOT_AS_DESCRIBED,1,0,0,1,1,1,0,1,1,1,7,64.1,86.6,36.3,64.4,1
CASE205877,58.95,1011,0,2,18,REFUND_NOT_RECEIVED,1,1,1,1,0,1,0,1,1,1,8,78.1,80.4,46.6,80.3,1
CASE205878,24.21,906,0,1,9,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,0,1,1,1,1,1,9,90.5,96.0,44.5,59.1,0
CASE205879,50.83,874,0,1,14,TRANSACTION_NOT_RECOGNIZED,1,1,0,1,0,0,0,1,1,1,6,64.0,40.3,64.7,57.5,1
CASE205880,28.68,1980,3,1,34,REFUND_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,1,10,100.0,100.0,57.5,79.5,1
CASE205881,25.96,1189,0,2,18,TRANSACTION_NOT_RECOGNIZED,0,1,0,1,1,0,0,1,1,1,6,54.6,45.6,32.5,57.0,0
CASE205882,97.3,1068,0,1,17,PRODUCT_NOT_RECEIVED,1,1,0,1,1,1,1,1,1,1,9,96.1,91.4,82.8,94.8,1
CASE205883,46.63,469,3,0,7,PRODUCT_NOT_AS_DESCRIBED,0,1,0,1,1,1,1,1,1,0,7,67.8,83.3,66.4,63.1,0
CASE205884,48.61,1165,0,3,25,PRODUCT_NOT_RECEIVED,1,1,0,0,1,1,0,1,1,1,7,71.2,58.5,33.3,60.1,0
CASE205885,17.75,28,0,3,2,PRODUCT_NOT_AS_DESCRIBED,1,1,0,1,1,1,1,1,1,1,9,96.9,95.2,23.7,73.7,1
CASE205886,59.68,1237,0,0,29,FRAUDULENT_TRANSACTION,0,1,1,1,1,1,1,0,1,0,7,73.9,84.7,49.6,60.9,0
CASE205887,29.35,945,1,2,16,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,0,1,1,9,94.8,74.4,65.4,73.6,0
CASE205888,51.92,221,0,0,3,REFUND_NOT_RECEIVED,1,1,1,1,0,1,0,1,1,0,7,67.0,64.1,15.6,80.5,0
CASE205889,35.96,197,1,1,1,PRODUCT_NOT_AS_DESCRIBED,1,0,0,0,0,0,1,0,0,0,2,23.7,24.7,22.8,84.8,1
CASE205890,52.11,678,1,2,17,PRODUCT_NOT_RECEIVED,0,0,0,1,1,1,0,0,0,1,4,41.1,21.4,47.6,54.6,0
CASE205891,45.57,790,1,1,18,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,1,10,96.6,99.8,37.8,91.7,1
CASE205892,20.94,218,1,0,6,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,1,0,1,1,1,9,84.2,73.9,17.7,80.8,1
CASE205893,70.09,634,0,0,9,PRODUCT_NOT_RECEIVED,1,0,0,1,1,1,0,1,1,0,6,59.0,80.1,66.9,53.2,0
CASE205894,187.06,863,0,0,18,FRAUDULENT_TRANSACTION,1,0,1,1,1,1,1,1,0,0,7,69.8,74.6,27.1,51.6,0
CASE205895,25.92,1712,0,0,16,REFUND_NOT_RECEIVED,0,1,0,0,1,1,1,1,1,0,6,47.2,86.5,53.9,80.9,0
CASE205896,93.94,999,0,0,20,REFUND_NOT_RECEIVED,1,1,1,0,1,1,1,1,1,1,9,82.9,100.0,43.8,75.3,1
CASE205897,62.38,839,2,1,18,FRAUDULENT_TRANSACTION,0,1,0,0,1,1,1,0,1,1,6,64.9,74.8,120.7,69.5,0
CASE205898,43.59,272,0,6,3,PRODUCT_NOT_RECEIVED,0,1,1,0,1,1,1,0,1,1,7,72.7,89.0,44.5,61.5,1
CASE205899,79.25,908,0,0,21,FRAUDULENT_TRANSACTION,1,1,0,1,1,1,1,0,0,0,6,57.8,46.6,73.2,57.5,0
CASE205900,51.47,652,1,3,9,PRODUCT_NOT_AS_DESCRIBED,1,1,1,0,0,1,1,0,1,0,6,57.6,75.3,30.1,59.2,1
CASE205901,38.04,1072,1,0,14,TRANSACTION_NOT_RECOGNIZED,0,0,1,0,1,1,1,1,1,1,7,74.8,93.9,36.6,64.8,1
CASE205902,39.57,887,1,2,18,DUPLICATE_TRANSACTION,1,1,0,1,1,1,1,1,1,1,9,87.9,96.4,52.7,67.0,1
CASE205903,231.44,591,3,3,17,REFUND_NOT_RECEIVED,1,1,1,0,0,1,1,1,0,0,6,64.1,62.0,77.3,57.1,0
CASE205904,20.75,606,0,0,12,DUPLICATE_TRANSACTION,1,0,0,0,0,1,0,1,0,0,3,22.7,44.6,15.1,52.0,0
CASE205905,27.27,898,0,4,15,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,0,1,0,1,1,0,6,54.5,83.4,38.1,71.4,1
CASE205906,159.73,499,0,0,8,PRODUCT_NOT_AS_DESCRIBED,0,0,1,1,1,0,1,0,1,0,5,43.4,60.9,96.1,58.0,0
CASE205907,17.02,775,1,0,9,PRODUCT_NOT_RECEIVED,1,0,0,0,1,1,0,1,0,1,5,50.7,51.0,27.3,42.1,0
CASE205908,23.13,984,1,1,18,PRODUCT_NOT_AS_DESCRIBED,1,1,0,0,1,1,1,1,0,1,7,70.0,72.0,57.1,57.2,1
CASE205909,22.9,57,1,2,2,PRODUCT_NOT_AS_DESCRIBED,0,1,1,0,0,1,1,1,0,1,6,58.0,68.5,24.9,53.5,1
CASE205910,102.12,549,3,4,11,REFUND_NOT_RECEIVED,1,0,1,0,1,1,1,1,0,0,6,58.1,77.3,26.8,87.8,1
CASE205911,44.48,325,1,1,9,PRODUCT_NOT_RECEIVED,1,1,0,1,1,1,1,1,0,1,8,79.4,80.1,22.8,72.1,1
CASE205912,45.01,34,1,0,3,PRODUCT_NOT_RECEIVED,1,0,0,0,1,0,1,1,0,0,4,36.8,47.0,52.6,62.4,0
CASE205913,197.55,534,1,2,12,PRODUCT_NOT_RECEIVED,0,0,0,1,0,0,1,0,0,0,2,17.3,24.5,33.1,51.5,0
CASE205914,69.46,1154,1,0,22,REFUND_NOT_RECEIVED,1,1,0,1,1,1,1,0,1,1,8,76.1,80.1,21.6,74.0,1
CASE205915,85.17,1254,1,0,17,PRODUCT_NOT_RECEIVED,1,1,1,0,1,1,1,1,0,0,7,71.5,68.3,56.7,56.0,0
CASE205916,47.17,168,2,0,3,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,0,0,0,0,6,70.3,32.9,15.7,54.6,1
CASE205917,24.98,983,0,1,16,PRODUCT_NOT_AS_DESCRIBED,1,1,0,0,1,1,1,0,1,0,6,52.6,74.6,34.6,88.5,1
CASE205918,45.35,100,0,0,3,PRODUCT_NOT_RECEIVED,1,1,1,0,1,1,1,0,0,1,7,71.1,52.9,42.1,74.9,0
CASE205919,32.69,1722,2,2,35,TRANSACTION_NOT_RECOGNIZED,0,1,0,1,1,1,0,1,0,1,6,66.1,44.4,129.8,71.6,1
CASE205920,26.76,266,0,3,7,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,0,0,1,1,1,8,80.5,51.5,65.2,62.6,1
CASE205921,20.19,840,3,1,20,PRODUCT_NOT_RECEIVED,1,0,1,1,0,1,1,1,1,0,7,75.9,100.0,79.9,61.2,1
CASE205922,46.68,671,1,5,11,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,0,0,0,7,73.3,48.4,15.7,88.6,1
CASE205923,33.35,313,1,3,4,REFUND_NOT_RECEIVED,1,1,1,0,1,1,1,1,1,1,9,100.0,93.0,26.3,88.3,1
CASE205924,103.66,1950,1,1,42,DUPLICATE_TRANSACTION,1,1,1,1,1,1,0,0,1,1,8,73.9,44.0,102.4,60.8,1
CASE205925,22.32,575,0,1,16,REFUND_NOT_RECEIVED,0,1,1,0,1,0,1,1,1,1,7,59.7,59.1,25.0,80.8,1
CASE205926,160.17,360,0,2,11,DUPLICATE_TRANSACTION,0,0,0,0,1,1,0,1,1,1,5,52.3,87.3,29.4,82.1,0
CASE205927,47.86,225,1,1,6,DUPLICATE_TRANSACTION,0,0,0,0,1,0,1,0,1,0,3,26.8,41.4,50.2,57.5,0
CASE205928,44.53,759,0,1,14,FRAUDULENT_TRANSACTION,0,1,1,0,1,1,0,1,1,0,6,56.9,58.8,37.0,59.8,1
CASE205929,73.06,520,0,1,5,REFUND_NOT_RECEIVED,1,1,1,1,0,1,1,0,0,1,7,69.3,36.8,46.0,61.5,0
CASE205930,75.33,1491,0,1,25,FRAUDULENT_TRANSACTION,1,1,1,1,1,1,1,1,1,1,10,100.0,100.0,71.9,65.0,0
CASE205931,62.18,880,1,0,21,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,1,1,1,0,1,1,9,91.8,65.6,37.0,73.1,1
CASE205932,134.54,427,3,2,11,PRODUCT_NOT_RECEIVED,0,0,1,1,0,1,0,1,1,1,6,64.1,70.4,62.6,72.6,0
CASE205933,31.84,954,0,2,19,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,0,9,85.9,100.0,12.2,65.7,1
CASE205934,52.77,663,1,1,7,REFUND_NOT_RECEIVED,1,1,1,0,1,0,1,1,0,1,7,68.6,37.1,49.0,64.9,1
CASE205935,135.74,894,1,0,22,TRANSACTION_NOT_RECOGNIZED,0,1,0,1,1,1,1,1,1,1,8,76.3,97.3,82.0,72.6,0
CASE205936,22.56,259,2,1,3,DUPLICATE_TRANSACTION,1,0,0,1,1,1,1,1,1,1,8,76.5,100.0,49.4,61.6,1
CASE205937,87.07,242,1,3,8,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,1,1,0,1,1,1,8,87.4,89.0,37.5,83.8,1
CASE205938,63.34,423,0,6,12,PRODUCT_NOT_AS_DESCRIBED,1,1,1,0,1,1,1,0,1,1,8,74.5,74.6,31.5,74.6,1
CASE205939,23.84,899,0,1,22,FRAUDULENT_TRANSACTION,1,1,1,1,0,1,1,1,0,1,8,80.7,65.0,24.5,46.1,0
CASE205940,31.95,505,1,1,7,PRODUCT_NOT_RECEIVED,1,1,1,0,1,1,1,0,0,0,6,52.5,37.2,43.3,64.6,0
CASE205941,39.41,265,0,0,5,FRAUDULENT_TRANSACTION,1,1,1,1,1,1,1,1,1,1,10,88.5,95.8,70.9,86.3,0
CASE205942,59.75,647,1,1,13,DUPLICATE_TRANSACTION,1,1,0,0,1,1,1,1,1,1,8,85.4,99.9,32.8,70.1,1
CASE205943,22.15,909,0,1,14,FRAUDULENT_TRANSACTION,1,1,1,0,1,1,1,1,0,1,8,78.1,76.2,17.5,77.5,0
CASE205944,66.2,93,1,2,3,PRODUCT_NOT_RECEIVED,0,1,1,1,1,1,1,0,1,1,8,80.6,69.6,13.6,44.7,1
CASE205945,91.42,175,0,1,3,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,1,1,1,1,0,9,99.1,87.5,42.8,64.5,1
CASE205946,73.52,733,0,0,12,PRODUCT_NOT_RECEIVED,1,1,1,1,0,1,1,1,0,1,8,71.8,78.4,31.9,76.2,1
CASE205947,37.74,1890,3,0,32,DUPLICATE_TRANSACTION,1,1,1,0,1,1,1,1,0,1,8,81.1,82.1,52.2,66.8,0
CASE205948,34.96,1261,1,2,17,TRANSACTION_NOT_RECOGNIZED,1,0,1,1,1,1,1,1,1,1,9,91.2,97.3,47.4,68.3,1
CASE205949,33.29,1145,0,0,21,PRODUCT_NOT_RECEIVED,0,0,1,1,1,1,1,1,1,1,8,86.0,100.0,57.3,65.7,1
CASE205950,30.49,459,0,3,8,PRODUCT_NOT_RECEIVED,0,1,1,1,0,1,1,1,0,1,7,67.9,82.2,73.5,67.3,0
CASE205951,71.97,313,1,1,6,PRODUCT_NOT_RECEIVED,0,1,1,1,1,0,0,0,1,1,6,69.7,30.6,20.2,47.1,0
CASE205952,19.89,431,0,0,8,REFUND_NOT_RECEIVED,0,1,1,0,1,0,1,1,1,1,7,74.7,67.2,27.5,66.3,1
CASE205953,78.22,179,1,1,2,FRAUDULENT_TRANSACTION,1,1,1,0,1,1,0,1,1,1,8,73.6,72.0,46.3,76.3,0
CASE205954,68.02,138,0,1,5,PRODUCT_NOT_RECEIVED,1,1,1,0,1,1,0,1,1,1,8,93.3,79.5,24.7,78.0,1
CASE205955,58.78,863,0,0,16,PRODUCT_NOT_RECEIVED,1,1,1,1,1,0,1,0,1,1,8,80.7,50.3,26.9,61.7,0
CASE205956,40.5,1101,4,0,22,PRODUCT_NOT_RECEIVED,0,1,1,1,1,1,0,0,0,1,6,54.1,32.4,145.5,62.1,0
CASE205957,36.52,940,0,0,19,PRODUCT_NOT_RECEIVED,1,0,1,0,0,1,0,1,0,0,4,48.3,54.4,29.1,81.4,1
CASE205958,97.0,425,1,0,10,DUPLICATE_TRANSACTION,0,1,1,1,1,1,1,1,1,0,8,92.0,100.0,92.8,68.0,0
CASE205959,70.65,839,1,1,17,FRAUDULENT_TRANSACTION,1,0,1,1,1,1,1,0,1,1,8,77.5,69.6,53.4,83.4,1
CASE205960,52.04,866,4,2,21,TRANSACTION_NOT_RECOGNIZED,1,1,0,1,1,1,1,1,0,0,7,79.7,83.2,48.2,51.2,1
CASE205961,44.43,1518,0,0,23,TRANSACTION_NOT_RECOGNIZED,0,0,1,0,1,1,1,1,0,1,6,67.3,65.6,43.4,41.7,0
CASE205962,29.01,625,2,0,4,FRAUDULENT_TRANSACTION,1,0,1,0,0,0,0,1,1,0,4,40.3,52.9,57.2,63.8,0
CASE205963,52.28,971,2,0,16,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,1,10,95.5,100.0,40.7,73.4,0
CASE205964,93.21,406,0,0,6,PRODUCT_NOT_RECEIVED,1,0,0,1,1,1,0,1,1,1,7,71.8,73.1,27.0,74.4,1
CASE205965,35.44,1316,0,0,29,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,1,1,1,0,1,9,100.0,79.0,32.0,97.4,1
CASE205966,91.39,865,0,1,15,PRODUCT_NOT_RECEIVED,1,1,1,0,1,1,1,1,0,1,8,89.2,85.8,66.4,89.7,1
CASE205967,48.44,1292,1,1,18,PRODUCT_NOT_AS_DESCRIBED,1,1,0,1,1,1,0,1,1,1,8,84.2,88.2,14.5,54.8,0
CASE205968,35.22,126,1,1,5,PRODUCT_NOT_RECEIVED,1,0,1,0,0,1,1,1,1,0,6,64.1,99.5,25.2,59.1,0
CASE205969,65.79,1021,1,1,21,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,1,1,1,1,0,1,9,83.7,75.3,39.0,65.0,1
CASE205970,106.46,264,0,1,3,PRODUCT_NOT_RECEIVED,1,1,1,1,1,0,1,0,0,0,6,49.4,20.0,20.9,70.2,0
CASE205971,73.21,1277,4,1,27,DUPLICATE_TRANSACTION,1,1,0,1,0,1,1,0,0,0,5,48.0,42.2,103.9,65.1,0
CASE205972,134.68,864,1,1,24,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,0,1,0,1,0,1,7,78.7,49.0,59.7,76.4,1
CASE205973,48.75,435,2,3,7,DUPLICATE_TRANSACTION,0,1,0,0,0,1,1,1,0,1,5,54.0,67.3,49.6,67.0,0
CASE205974,28.59,1249,0,0,18,PRODUCT_NOT_AS_DESCRIBED,1,0,1,1,1,1,1,1,1,1,9,94.1,100.0,22.1,82.6,1
CASE205975,55.16,341,1,0,8,FRAUDULENT_TRANSACTION,0,1,1,1,1,1,1,1,0,0,7,66.3,82.4,22.1,82.9,0
CASE205976,76.18,101,0,2,4,PRODUCT_NOT_AS_DESCRIBED,0,1,0,0,1,1,0,1,1,1,6,66.2,88.1,49.1,63.7,1
CASE205977,50.68,314,1,0,11,PRODUCT_NOT_RECEIVED,1,1,0,1,0,1,1,0,0,0,5,40.5,70.0,21.6,73.1,0
CASE205978,79.9,387,1,1,12,DUPLICATE_TRANSACTION,1,1,1,1,1,0,1,0,1,0,7,66.2,59.2,34.6,67.3,1
CASE205979,31.66,307,1,1,6,FRAUDULENT_TRANSACTION,1,1,1,1,0,1,1,1,1,1,9,88.2,89.6,36.1,70.8,1
CASE205980,21.03,206,0,1,3,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,1,1,0,0,1,0,7,77.4,47.5,22.6,67.2,0
CASE205981,132.02,1108,3,2,13,TRANSACTION_NOT_RECOGNIZED,0,1,0,1,1,0,1,1,0,1,6,65.1,64.1,67.3,52.0,0
CASE205982,34.16,617,1,1,8,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,1,1,1,1,0,9,96.4,93.9,74.3,41.0,1
CASE205983,46.38,41,0,1,2,REFUND_NOT_RECEIVED,1,1,1,1,0,1,0,1,1,0,7,82.6,55.6,12.1,56.5,1
CASE205984,39.48,631,0,2,10,DUPLICATE_TRANSACTION,1,0,1,0,1,1,0,0,0,1,5,50.3,14.9,37.0,54.8,0
CASE205985,37.3,825,4,2,11,TRANSACTION_NOT_RECOGNIZED,1,1,1,0,1,0,0,0,0,0,4,38.3,8.9,74.0,50.1,0
CASE205986,84.08,836,3,0,13,PRODUCT_NOT_RECEIVED,1,0,0,1,1,0,0,0,1,1,5,56.1,7.2,34.6,70.8,0
CASE205987,44.79,335,2,1,11,FRAUDULENT_TRANSACTION,1,1,1,0,0,0,1,0,1,1,6,59.5,50.3,36.4,72.8,1
CASE205988,70.84,1788,1,0,41,FRAUDULENT_TRANSACTION,1,1,1,1,0,1,1,0,0,0,6,60.3,56.9,55.1,57.4,0
CASE205989,37.82,764,0,1,16,PRODUCT_NOT_RECEIVED,0,0,1,1,1,0,1,0,1,0,5,56.0,59.7,25.8,57.2,1
CASE205990,33.04,963,1,1,20,PRODUCT_NOT_RECEIVED,0,1,1,0,0,0,1,1,1,1,6,57.0,73.9,21.0,51.5,0
CASE205991,48.43,942,0,1,15,PRODUCT_NOT_AS_DESCRIBED,1,1,0,1,0,1,0,1,1,0,6,56.2,81.1,22.4,54.4,0
CASE205992,188.92,1965,1,2,38,PRODUCT_NOT_RECEIVED,1,1,1,1,1,1,1,1,1,1,10,100.0,95.8,16.6,63.9,1
CASE205993,61.3,360,1,0,9,PRODUCT_NOT_RECEIVED,0,1,1,1,1,0,0,0,0,0,4,47.3,10.4,56.3,47.8,0
CASE205994,25.03,187,2,1,4,REFUND_NOT_RECEIVED,0,1,1,0,1,1,0,1,1,1,7,60.5,69.3,26.3,74.8,0
CASE205995,5.81,569,1,1,8,DUPLICATE_TRANSACTION,1,1,1,1,1,1,0,1,0,1,8,72.5,61.4,24.9,78.6,1
CASE205996,25.34,533,1,0,7,REFUND_NOT_RECEIVED,1,0,0,1,0,0,1,0,1,0,4,39.5,56.8,78.6,73.0,0
CASE205997,37.76,420,0,2,14,REFUND_NOT_RECEIVED,1,1,1,0,1,1,1,1,0,0,7,72.5,74.6,16.1,55.3,1
CASE205998,48.12,403,0,2,6,TRANSACTION_NOT_RECOGNIZED,1,1,1,1,0,1,1,1,1,1,9,96.1,100.0,63.3,70.6,1
CASE205999,11.66,255,1,1,5,PRODUCT_NOT_RECEIVED,0,0,0,1,1,1,1,1,0,0,5,49.8,81.6,34.1,60.3,0
CASE206000,30.85,261,1,0,3,PRODUCT_NOT_RECEIVED,1,0,1,1,1,1,1,1,1,1,9,91.9,91.4,35.4,82.2,0
CASE206001,12.63,1576,1,2,27,PRODUCT_NOT_AS_DESCRIBED,0,1,1,0,0,0,0,1,1,0,4,30.2,43.7,109.6,58.9,0
CASE206002,172.0,441,1,0,6,PRODUCT_NOT_RECEIVED,1,1,0,0,1,1,1,1,1,1,8,78.3,100.0,44.5,65.8,0
CASE206003,49.24,491,1,1,12,FRAUDULENT_TRANSACTION,1,1,0,0,1,1,1,1,0,1,7,54.5,71.0,55.7,36.3,0
CASE206004,70.57,1633,1,2,39,TRANSACTION_NOT_RECOGNIZED,0,1,1,1,1,0,1,0,1,0,6,63.8,61.9,35.9,73.5,0
CASE206005,124.19,529,1,0,8,PRODUCT_NOT_RECEIVED,1,1,1,1,1,0,1,1,1,0,8,82.1,66.9,40.9,76.0,0
CASE206006,83.54,2547,1,3,38,DUPLICATE_TRANSACTION,0,0,1,0,1,0,1,1,1,1,6,60.7,76.1,11.3,61.3,1
CASE206007,48.49,667,0,1,15,DUPLICATE_TRANSACTION,1,0,0,1,1,1,1,1,1,1,8,77.0,97.2,16.3,71.3,1
CASE206008,27.04,132,0,0,5,FRAUDULENT_TRANSACTION,0,1,1,1,0,1,0,0,0,1,5,42.8,38.3,61.6,58.9,0
CASE206009,21.82,778,7,4,12,DUPLICATE_TRANSACTION,1,1,1,1,1,0,1,0,0,0,6,57.9,22.4,41.5,73.8,0
CASE206010,119.95,1310,0,1,26,PRODUCT_NOT_AS_DESCRIBED,1,1,1,1,1,0,1,1,1,1,9,84.1,66.6,38.6,65.4,1
CASE206011,72.4,306,0,2,8,PRODUCT_NOT_AS_DESCRIBED,1,0,0,0,1,1,0,1,1,1,6,53.5,76.9,34.3,54.8,0
CASE206012,42.12,1581,1,6,27,FRAUDULENT_TRANSACTION,1,1,1,1,1,1,1,1,1,1,10,100.0,100.0,43.0,72.8,1
CASE206013,42.87,1825,0,1,38,PRODUCT_NOT_RECEIVED,1,1,0,1,0,0,0,0,1,0,4,50.4,7.1,55.6,63.3,0
CASE206014,36.8,837,0,0,13,DUPLICATE_TRANSACTION,1,1,1,0,1,1,1,0,1,0,7,76.5,61.7,45.1,78.8,0
CASE206015,38.78,940,0,2,20,PRODUCT_NOT_AS_DESCRIBED,0,1,1,1,0,1,1,1,1,0,7,72.8,95.0,37.6,84.8,1
