customer_id,account_age_days,total_orders,successful_orders,cancelled_orders,previous_returns,previous_refunds,previous_chargebacks,customer_chargeback_rate,customer_return_rate,average_order_value,transaction_id,transaction_amount,payment_method,transaction_hour,is_international,orders_last_24h,amount_vs_customer_avg,device_age_days,multiple_accounts_same_device,ip_country_match,billing_shipping_match,login_after_purchase,product_shipped,delivery_confirmed,otp_verified,tracking_available,chargeback_occurred
CUST130532,761,10,9,1,0,0,0,0.0,0.0,94.67,TXN1010268,115.2,paypal,16,0,0,1.217,115,0,1,1,0,1,1,1,1,0
CUST106822,1538,12,12,0,1,1,0,0.0,0.0833,46.42,TXN1010269,29.99,credit_card,10,0,3,0.646,617,0,1,1,0,1,1,1,1,0
CUST130097,828,12,12,0,0,0,0,0.0,0.0,60.83,TXN1010270,61.03,credit_card,12,0,0,1.003,822,0,1,1,0,1,1,0,1,0
CUST119973,1216,15,14,1,0,0,0,0.0,0.0,27.82,TXN1010271,41.45,credit_card,10,1,1,1.49,530,0,1,1,0,0,0,1,0,1
CUST104776,547,9,9,0,1,0,1,0.1111,0.1111,86.06,TXN1010272,175.75,credit_card,22,0,0,2.042,114,0,1,1,0,1,1,1,1,1
CUST115757,982,13,13,0,1,1,0,0.0,0.0769,41.92,TXN1010273,17.08,debit_card,10,0,0,0.407,636,0,1,1,0,1,1,0,1,0
CUST122317,796,5,3,2,0,0,0,0.0,0.0,49.1,TXN1010274,38.08,credit_card,16,0,0,0.776,150,1,1,1,0,1,1,1,1,0
CUST131398,458,2,2,0,1,1,0,0.0,0.5,27.03,TXN1010275,24.01,paypal,12,0,1,0.888,262,0,1,1,0,1,1,1,1,1
CUST121022,500,7,7,0,0,0,0,0.0,0.0,33.97,TXN1010276,43.29,debit_card,13,0,1,1.274,478,0,1,1,0,1,1,1,0,1
CUST118851,944,13,13,0,3,1,1,0.0769,0.2308,28.08,TXN1010277,29.07,debit_card,12,0,2,1.035,829,0,1,1,0,1,0,1,1,0
CUST108880,451,7,7,0,0,0,1,0.1429,0.0,48.62,TXN1010278,37.14,credit_card,8,0,0,0.764,643,0,1,1,0,1,1,0,1,0
CUST124456,1022,7,6,1,1,1,1,0.1429,0.1429,25.02,TXN1010279,24.6,credit_card,9,1,0,0.983,229,0,1,1,0,1,1,1,0,0
CUST102414,687,11,10,1,1,0,0,0.0,0.0909,144.73,TXN1010280,137.55,debit_card,20,0,1,0.95,335,0,1,1,0,1,1,0,1,0
CUST128849,1435,19,19,0,0,0,1,0.0526,0.0,170.93,TXN1010281,266.08,wallet,10,0,0,1.557,428,0,1,1,0,1,0,1,1,1
CUST103152,1214,14,14,0,1,1,0,0.0,0.0714,37.74,TXN1010282,38.36,debit_card,18,0,1,1.016,745,0,1,0,0,1,1,1,1,0
CUST103702,122,6,6,0,1,1,0,0.0,0.1667,27.27,TXN1010283,18.05,debit_card,11,0,1,0.662,906,0,1,1,0,1,1,1,1,0
CUST128879,998,15,15,0,3,2,1,0.0667,0.2,30.17,TXN1010284,47.76,debit_card,5,0,1,1.583,424,1,1,0,0,1,1,0,1,1
CUST106026,1300,16,16,0,4,2,1,0.0625,0.25,38.46,TXN1010285,40.54,debit_card,17,0,1,1.054,298,0,1,1,1,0,0,1,0,1
CUST114190,461,7,7,0,0,0,1,0.1429,0.0,119.63,TXN1010286,212.86,credit_card,8,0,0,1.779,536,0,0,1,0,1,0,1,1,0
CUST126325,223,6,6,0,2,1,1,0.1667,0.3333,66.54,TXN1010287,32.32,credit_card,11,0,0,0.486,452,0,1,1,0,1,1,0,1,1
CUST122889,187,3,3,0,1,1,0,0.0,0.3333,8.9,TXN1010288,12.2,debit_card,11,0,0,1.371,172,0,0,1,0,1,1,1,1,1
CUST105224,363,4,4,0,1,1,0,0.0,0.25,49.41,TXN1010289,29.41,wallet,19,0,0,0.595,622,0,1,1,0,1,1,1,1,0
CUST117790,1066,12,10,2,0,0,1,0.0833,0.0,33.3,TXN1010290,21.17,credit_card,6,0,0,0.636,308,0,1,1,0,1,0,1,1,1
CUST127507,889,10,10,0,1,1,1,0.1,0.1,68.66,TXN1010291,60.76,paypal,13,0,1,0.885,307,0,1,1,0,1,1,1,1,0
CUST128164,624,10,9,1,1,0,0,0.0,0.1,42.71,TXN1010292,18.99,debit_card,21,0,1,0.445,1398,0,1,1,0,1,1,0,1,1
CUST119625,621,12,12,0,2,1,0,0.0,0.1667,25.69,TXN1010293,23.51,credit_card,4,0,0,0.915,208,0,1,0,0,1,1,1,1,0
CUST127433,1313,12,12,0,1,1,2,0.1667,0.0833,26.58,TXN1010294,39.94,debit_card,18,0,1,1.503,569,0,1,0,1,1,0,0,1,1
CUST105340,210,3,3,0,0,0,0,0.0,0.0,11.47,TXN1010295,8.38,credit_card,16,0,0,0.731,415,0,0,1,0,1,1,1,1,0
CUST102637,2380,22,19,3,0,0,0,0.0,0.0,93.97,TXN1010296,76.24,paypal,15,0,1,0.811,1124,0,1,1,0,0,0,1,0,0
CUST104636,1735,21,21,0,2,2,1,0.0476,0.0952,32.97,TXN1010297,28.09,debit_card,18,0,0,0.852,1007,0,1,1,0,1,1,1,1,0
CUST124195,2501,35,34,1,3,2,2,0.0571,0.0857,59.1,TXN1010298,88.2,credit_card,20,0,1,1.492,68,1,1,1,0,1,1,0,1,1
CUST121966,1102,9,9,0,0,0,0,0.0,0.0,63.53,TXN1010299,89.68,debit_card,7,0,1,1.412,592,0,0,1,0,0,0,1,0,1
CUST105278,1560,18,17,1,1,0,0,0.0,0.0556,37.25,TXN1010300,72.91,paypal,18,0,0,1.957,268,1,1,1,0,1,1,0,1,0
CUST110679,2186,25,25,0,1,1,2,0.08,0.04,18.49,TXN1010301,14.59,bank_transfer,21,0,0,0.789,1011,0,1,1,0,1,1,1,1,1
CUST109778,1637,12,12,0,2,0,1,0.0833,0.1667,37.41,TXN1010302,49.06,paypal,20,0,1,1.311,372,0,0,1,0,1,1,0,1,1
CUST122209,1787,19,18,1,4,3,0,0.0,0.2105,70.93,TXN1010303,34.77,credit_card,15,0,0,0.49,156,0,1,1,0,1,1,0,1,0
CUST107062,633,13,13,0,2,2,0,0.0,0.1538,41.62,TXN1010304,20.21,wallet,17,0,1,0.486,352,0,1,1,0,1,1,1,1,0
CUST114300,893,18,17,1,1,1,0,0.0,0.0556,32.91,TXN1010305,64.88,debit_card,15,0,1,1.971,88,0,1,1,0,1,1,1,1,0
CUST128402,272,4,3,1,0,0,2,0.5,0.0,47.11,TXN1010306,74.35,debit_card,16,0,1,1.578,234,0,1,1,0,1,1,1,1,1
CUST110679,2186,25,25,0,1,1,2,0.08,0.04,18.49,TXN1010307,11.36,credit_card,16,0,0,0.614,491,0,1,1,0,1,1,1,1,0
CUST129030,1688,16,16,0,1,1,1,0.0625,0.0625,62.24,TXN1010308,60.29,credit_card,9,0,1,0.969,1039,0,1,1,0,1,1,1,1,0
CUST100909,668,11,11,0,0,0,0,0.0,0.0,76.13,TXN1010309,117.61,credit_card,13,0,0,1.545,125,0,1,1,0,1,1,1,1,1
CUST111277,871,13,12,1,1,1,1,0.0769,0.0769,65.48,TXN1010310,91.22,paypal,15,0,0,1.393,477,0,1,1,0,1,1,1,1,1
CUST119196,1657,26,25,1,1,1,1,0.0385,0.0385,25.27,TXN1010311,23.28,wallet,17,0,0,0.921,186,0,1,1,0,1,0,0,1,0
CUST115492,166,4,4,0,0,0,0,0.0,0.0,45.8,TXN1010312,85.4,debit_card,11,0,0,1.865,472,0,1,1,0,1,1,1,1,0
CUST120637,620,9,9,0,1,1,1,0.1111,0.1111,23.98,TXN1010313,28.16,credit_card,14,0,1,1.174,483,0,1,1,0,1,1,1,1,0
CUST104578,927,12,12,0,2,0,0,0.0,0.1667,78.37,TXN1010314,87.87,debit_card,13,0,0,1.121,156,0,1,1,0,1,1,1,1,1
CUST125094,803,14,13,1,0,0,2,0.1429,0.0,22.9,TXN1010315,18.06,bank_transfer,12,0,0,0.789,72,0,1,1,0,1,1,0,1,1
CUST114189,795,15,14,1,3,1,2,0.1333,0.2,40.68,TXN1010316,72.55,paypal,22,0,0,1.783,381,0,1,1,0,1,1,0,1,1
CUST125552,1718,16,15,1,0,0,0,0.0,0.0,19.66,TXN1010317,20.63,debit_card,22,0,1,1.049,285,0,1,1,0,1,0,1,1,0
CUST100319,797,9,9,0,1,1,1,0.1111,0.1111,48.07,TXN1010318,69.32,credit_card,20,0,0,1.442,200,0,1,1,0,1,1,1,1,1
CUST109279,619,10,9,1,2,1,1,0.1,0.2,73.41,TXN1010319,153.76,paypal,18,0,0,2.095,166,0,0,1,0,1,1,0,1,1
CUST128021,1343,22,18,4,1,0,0,0.0,0.0455,34.52,TXN1010320,22.53,credit_card,18,0,0,0.653,154,0,1,1,0,1,0,1,1,0
CUST113750,348,10,10,0,1,1,1,0.1,0.1,95.08,TXN1010321,112.74,bank_transfer,9,0,1,1.186,335,0,1,1,0,1,0,1,1,1
CUST125251,2135,30,30,0,3,2,0,0.0,0.1,32.27,TXN1010322,24.6,wallet,12,0,0,0.762,320,0,0,1,0,1,1,1,0,0
CUST100486,1839,24,22,2,2,1,0,0.0,0.0833,55.31,TXN1010323,86.43,credit_card,13,1,0,1.563,772,1,1,1,1,1,1,0,1,1
CUST110942,800,9,8,1,0,0,0,0.0,0.0,51.75,TXN1010324,33.21,credit_card,13,0,0,0.642,587,0,1,1,0,1,1,1,1,0
CUST107883,1198,8,7,1,3,3,0,0.0,0.375,40.66,TXN1010325,83.13,credit_card,11,0,0,2.045,199,0,1,1,0,1,0,1,0,0
CUST112925,368,6,6,0,0,0,0,0.0,0.0,57.74,TXN1010326,88.22,paypal,6,0,1,1.528,505,0,1,1,0,1,0,1,1,0
CUST127756,492,9,7,2,0,0,0,0.0,0.0,47.64,TXN1010327,83.97,paypal,4,0,0,1.763,382,0,1,1,0,1,1,1,0,0
CUST131279,558,6,6,0,2,1,1,0.1667,0.3333,64.8,TXN1010328,39.66,credit_card,14,0,2,0.612,133,1,1,1,0,1,1,0,1,1
CUST101884,395,7,7,0,0,0,3,0.4286,0.0,67.73,TXN1010329,59.36,paypal,14,0,0,0.876,263,0,1,0,0,1,1,0,0,1
CUST131632,463,5,4,1,1,1,0,0.0,0.2,124.85,TXN1010330,124.05,credit_card,8,1,0,0.994,577,0,0,1,0,1,1,0,1,1
CUST114908,498,10,9,1,0,0,0,0.0,0.0,36.73,TXN1010331,42.93,credit_card,7,0,1,1.169,392,0,1,1,0,1,1,1,1,1
CUST131856,1034,13,13,0,0,0,0,0.0,0.0,73.07,TXN1010332,18.24,bank_transfer,10,0,1,0.25,678,0,1,1,0,1,1,0,1,0
CUST116755,392,8,8,0,0,0,0,0.0,0.0,45.29,TXN1010333,35.9,debit_card,18,0,1,0.793,216,0,0,1,0,1,1,1,1,1
CUST127831,578,6,5,1,1,0,0,0.0,0.1667,28.85,TXN1010334,25.96,credit_card,10,0,0,0.9,285,0,1,1,0,1,1,1,1,0
CUST107412,107,3,2,1,0,0,1,0.3333,0.0,58.65,TXN1010335,56.61,debit_card,14,0,1,0.965,474,0,0,0,1,1,1,1,0,1
CUST118905,1205,12,12,0,1,1,1,0.0833,0.0833,44.22,TXN1010336,39.69,bank_transfer,12,0,0,0.898,369,0,1,1,0,1,1,1,1,0
CUST106725,139,2,2,0,0,0,0,0.0,0.0,21.59,TXN1010337,21.48,debit_card,8,0,0,0.995,113,0,1,1,0,1,1,1,1,0
CUST126529,1215,18,15,3,1,0,0,0.0,0.0556,30.86,TXN1010338,29.83,paypal,19,0,0,0.967,568,0,1,1,0,1,1,0,1,0
CUST130815,326,5,5,0,0,0,0,0.0,0.0,40.77,TXN1010339,29.31,debit_card,10,0,0,0.719,1022,0,1,1,0,1,1,0,1,0
CUST129801,297,3,3,0,0,0,0,0.0,0.0,40.22,TXN1010340,45.23,credit_card,17,0,0,1.125,286,0,1,1,0,1,1,1,1,0
CUST112212,608,10,10,0,2,1,0,0.0,0.2,64.9,TXN1010341,43.54,debit_card,15,0,0,0.671,114,0,1,1,0,1,0,1,1,1
CUST113551,584,11,11,0,4,2,1,0.0909,0.3636,128.4,TXN1010342,294.52,credit_card,3,0,0,2.294,258,0,1,1,0,1,1,0,0,1
CUST107052,1076,18,17,1,0,0,0,0.0,0.0,47.83,TXN1010343,58.96,paypal,10,0,0,1.233,233,0,1,1,0,1,1,1,1,0
CUST118511,871,11,10,1,1,1,0,0.0,0.0909,18.18,TXN1010344,27.8,wallet,13,0,0,1.529,262,0,0,1,0,1,1,1,1,0
CUST116797,816,13,13,0,1,1,1,0.0769,0.0769,55.33,TXN1010345,73.64,credit_card,10,0,0,1.331,438,0,1,1,0,1,1,1,1,1
CUST107691,439,8,7,1,1,1,1,0.125,0.125,25.98,TXN1010346,60.4,paypal,13,1,0,2.325,148,0,1,1,0,1,1,0,1,1
CUST114085,336,4,4,0,0,0,0,0.0,0.0,102.32,TXN1010347,215.47,debit_card,6,0,0,2.106,566,0,1,1,0,1,1,0,1,1
CUST104753,1378,17,16,1,2,0,3,0.1765,0.1176,32.08,TXN1010348,30.85,debit_card,13,0,3,0.962,410,1,0,1,0,1,0,1,1,1
CUST102215,1306,9,8,1,0,0,2,0.2222,0.0,67.62,TXN1010349,107.32,credit_card,18,0,1,1.587,257,1,1,1,0,1,1,0,1,1
CUST130203,560,9,9,0,1,0,0,0.0,0.1111,88.01,TXN1010350,71.85,debit_card,11,0,1,0.816,839,0,1,1,0,1,1,1,1,0
CUST118742,1013,16,14,2,0,0,0,0.0,0.0,27.86,TXN1010351,113.0,wallet,19,0,0,4.056,239,0,1,0,0,1,1,1,1,1
CUST127108,534,11,9,2,1,1,0,0.0,0.0909,28.28,TXN1010352,18.91,wallet,13,0,0,0.669,420,0,1,0,0,1,1,0,1,0
CUST115421,460,7,7,0,2,1,0,0.0,0.2857,46.54,TXN1010353,89.35,wallet,8,0,0,1.92,25,1,1,1,0,1,1,0,1,1
CUST118969,2735,36,34,2,3,0,3,0.0833,0.0833,42.54,TXN1010354,51.19,wallet,16,0,1,1.203,285,0,1,0,0,1,1,1,1,1
CUST127384,133,1,1,0,0,0,0,0.0,0.0,41.94,TXN1010355,42.76,credit_card,12,0,1,1.02,119,1,1,1,1,1,0,1,0,1
CUST109842,534,11,11,0,1,1,1,0.0909,0.0909,36.48,TXN1010356,21.32,paypal,15,0,1,0.584,538,0,0,1,0,1,1,1,0,1
CUST120693,548,8,8,0,0,0,0,0.0,0.0,128.5,TXN1010357,74.77,credit_card,20,0,0,0.582,300,0,1,1,0,1,1,0,1,0
CUST112500,1061,14,11,3,2,2,0,0.0,0.1429,65.19,TXN1010358,130.45,credit_card,14,0,1,2.001,1076,0,1,1,0,1,1,0,0,1
CUST116350,1334,21,21,0,1,1,2,0.0952,0.0476,39.99,TXN1010359,29.54,paypal,17,0,0,0.739,1213,0,1,0,0,1,1,1,0,1
CUST114043,265,6,6,0,0,0,0,0.0,0.0,28.02,TXN1010360,59.45,debit_card,16,0,2,2.122,548,0,1,1,0,1,1,1,0,1
CUST110750,1338,19,18,1,2,1,0,0.0,0.1053,59.89,TXN1010361,91.66,credit_card,8,0,0,1.53,538,0,1,0,0,1,1,0,0,0
CUST129279,1020,9,8,1,0,0,0,0.0,0.0,39.35,TXN1010362,33.62,debit_card,14,0,0,0.854,950,0,1,1,0,1,1,1,1,1
CUST105899,390,7,7,0,1,1,0,0.0,0.1429,55.5,TXN1010363,156.41,credit_card,14,0,1,2.818,76,0,1,1,0,1,0,0,1,1
CUST106140,642,8,8,0,2,1,0,0.0,0.25,35.48,TXN1010364,43.12,paypal,22,0,1,1.215,445,0,1,1,0,1,1,1,0,1
CUST104084,185,5,4,1,1,1,2,0.4,0.2,70.69,TXN1010365,73.73,paypal,8,0,0,1.043,805,0,1,1,0,1,1,1,1,1
CUST111417,440,7,7,0,0,0,0,0.0,0.0,248.62,TXN1010366,95.73,wallet,16,0,0,0.385,716,0,1,0,0,1,1,1,1,0
CUST110095,1004,11,10,1,1,1,1,0.0909,0.0909,44.26,TXN1010367,51.55,debit_card,0,0,1,1.165,172,0,1,1,0,1,1,1,1,0
CUST100887,333,3,3,0,0,0,0,0.0,0.0,74.53,TXN1010368,42.14,credit_card,20,0,1,0.565,95,1,1,0,0,1,1,1,1,0
CUST106748,825,15,15,0,4,2,1,0.0667,0.2667,45.32,TXN1010369,67.81,debit_card,15,0,0,1.496,177,0,1,1,0,1,0,0,0,0
CUST105788,1085,13,13,0,1,1,0,0.0,0.0769,30.96,TXN1010370,43.9,debit_card,8,0,0,1.418,38,0,1,1,0,1,1,1,0,1
CUST100664,690,10,9,1,0,0,0,0.0,0.0,78.06,TXN1010371,83.71,credit_card,8,0,1,1.072,104,0,1,1,0,1,1,1,1,1
CUST108943,733,14,14,0,1,1,0,0.0,0.0714,31.14,TXN1010372,17.96,credit_card,7,0,0,0.577,210,0,1,0,0,1,1,1,1,0
CUST123138,2028,30,30,0,2,1,0,0.0,0.0667,35.42,TXN1010373,63.85,paypal,9,0,1,1.803,802,0,1,1,0,1,1,1,1,1
CUST116903,435,6,6,0,1,0,0,0.0,0.1667,56.62,TXN1010374,49.5,credit_card,15,0,2,0.874,362,0,1,1,0,1,1,1,1,0
CUST115751,278,4,4,0,0,0,0,0.0,0.0,36.68,TXN1010375,73.05,debit_card,20,1,0,1.992,332,0,1,1,0,0,0,1,0,0
CUST127670,1833,31,28,3,2,1,3,0.0968,0.0645,75.42,TXN1010376,130.32,debit_card,2,0,1,1.728,840,0,1,1,0,1,1,0,1,1
CUST120717,314,7,7,0,1,0,0,0.0,0.1429,58.22,TXN1010377,109.66,credit_card,16,0,0,1.884,623,1,1,1,0,1,1,1,1,1
CUST103066,602,10,9,1,0,0,0,0.0,0.0,29.47,TXN1010378,19.04,credit_card,5,0,1,0.646,141,0,1,1,0,1,0,1,1,1
CUST118832,1285,14,14,0,1,1,2,0.1429,0.0714,88.85,TXN1010379,92.19,paypal,19,0,1,1.038,403,0,1,1,0,1,1,0,1,1
CUST113506,852,14,14,0,0,0,0,0.0,0.0,82.95,TXN1010380,161.75,wallet,18,0,0,1.95,194,1,1,1,0,1,0,1,1,0
CUST125872,2316,34,33,1,6,3,3,0.0882,0.1765,47.22,TXN1010381,69.17,credit_card,15,1,1,1.465,485,0,1,1,0,1,1,0,1,1
CUST129663,397,6,6,0,0,0,1,0.1667,0.0,74.88,TXN1010382,73.11,credit_card,17,0,0,0.976,80,0,1,0,0,1,1,1,0,0
CUST116418,445,8,8,0,2,2,1,0.125,0.25,145.28,TXN1010383,143.44,debit_card,10,0,0,0.987,155,0,1,1,0,1,1,1,1,0
CUST113552,1264,11,11,0,0,0,1,0.0909,0.0,53.98,TXN1010384,53.27,credit_card,10,0,3,0.987,100,1,1,1,1,1,1,1,1,0
CUST117593,2038,24,23,1,1,1,1,0.0417,0.0417,67.36,TXN1010385,31.5,credit_card,12,0,0,0.468,258,0,1,1,0,1,1,0,1,0
CUST123749,438,7,7,0,0,0,0,0.0,0.0,72.57,TXN1010386,126.73,credit_card,22,0,1,1.746,8,1,1,1,0,1,1,0,1,0
CUST106851,978,15,15,0,0,0,0,0.0,0.0,38.16,TXN1010387,47.49,wallet,14,0,0,1.244,10,0,1,1,0,1,1,1,0,0
CUST104199,1481,20,19,1,3,3,1,0.05,0.15,68.23,TXN1010388,67.73,credit_card,7,0,0,0.993,202,0,1,0,0,1,0,0,1,0
CUST120985,532,4,4,0,0,0,0,0.0,0.0,53.12,TXN1010389,66.76,credit_card,20,0,0,1.257,382,0,1,1,0,1,0,1,1,0
CUST122685,395,6,6,0,1,0,0,0.0,0.1667,35.28,TXN1010390,71.93,credit_card,17,0,1,2.039,402,0,1,1,0,1,1,0,1,1
CUST131996,1751,19,17,2,1,0,3,0.1579,0.0526,47.2,TXN1010391,39.79,debit_card,9,1,2,0.843,124,0,1,1,0,1,1,1,1,1
CUST108817,635,4,4,0,0,0,1,0.25,0.0,36.43,TXN1010392,66.86,credit_card,17,0,0,1.835,704,0,1,1,1,1,1,0,1,1
CUST104151,199,5,5,0,1,0,0,0.0,0.2,37.38,TXN1010393,129.37,credit_card,9,1,0,3.461,531,0,1,1,0,1,1,0,1,1
CUST109965,798,11,11,0,1,1,0,0.0,0.0909,29.83,TXN1010394,33.95,credit_card,17,0,0,1.138,18,1,0,1,0,1,1,1,1,1
CUST114789,406,4,4,0,0,0,0,0.0,0.0,89.26,TXN1010395,107.49,debit_card,8,0,0,1.204,454,0,1,1,0,1,0,1,1,1
CUST124644,979,8,6,2,1,1,1,0.125,0.125,124.56,TXN1010396,86.88,credit_card,10,0,0,0.697,346,0,1,1,0,1,1,1,1,0
CUST105286,692,12,10,2,4,3,3,0.25,0.3333,25.24,TXN1010397,17.5,credit_card,9,0,0,0.693,43,0,0,0,0,1,0,1,1,1
CUST112657,399,11,11,0,0,0,1,0.0909,0.0,169.03,TXN1010398,168.16,debit_card,11,0,1,0.995,163,0,1,1,0,1,1,1,1,1
CUST119905,124,2,2,0,0,0,1,0.5,0.0,55.02,TXN1010399,40.9,debit_card,10,0,0,0.743,911,0,1,0,0,1,1,0,0,1
CUST112203,668,10,8,2,1,1,0,0.0,0.1,38.61,TXN1010400,89.61,credit_card,5,0,0,2.321,907,0,0,1,0,1,1,1,1,1
CUST115638,797,12,11,1,3,2,3,0.25,0.25,163.6,TXN1010401,204.91,credit_card,10,1,1,1.253,298,0,1,1,0,1,0,1,1,1
CUST131452,2051,27,27,0,2,1,1,0.037,0.0741,62.13,TXN1010402,55.34,wallet,14,0,0,0.891,135,0,1,0,0,1,1,1,1,0
CUST126834,863,14,14,0,0,0,0,0.0,0.0,79.89,TXN1010403,76.27,bank_transfer,14,0,0,0.955,120,0,1,1,0,1,1,1,0,1
CUST120219,2967,39,38,1,4,3,3,0.0769,0.1026,43.53,TXN1010404,12.02,debit_card,16,0,0,0.276,399,0,1,1,0,1,1,0,1,1
CUST105873,1494,21,20,1,6,4,1,0.0476,0.2857,88.42,TXN1010405,43.86,bank_transfer,8,0,1,0.496,59,0,1,1,0,1,1,1,0,1
CUST129740,799,13,12,1,0,0,1,0.0769,0.0,128.08,TXN1010406,120.93,wallet,12,0,0,0.944,258,1,1,0,0,1,0,0,1,1
CUST121849,652,10,10,0,1,1,0,0.0,0.1,51.41,TXN1010407,62.13,credit_card,6,0,1,1.209,561,0,1,1,0,1,1,0,1,1
CUST112744,299,8,8,0,1,1,3,0.375,0.125,37.73,TXN1010408,25.72,debit_card,14,0,0,0.682,690,0,1,1,0,1,1,1,1,1
CUST109246,1476,18,17,1,0,0,0,0.0,0.0,31.96,TXN1010409,46.29,paypal,16,1,1,1.448,302,0,1,1,0,1,1,1,1,0
CUST125977,2065,25,22,3,3,1,5,0.2,0.12,13.33,TXN1010410,11.18,paypal,15,0,1,0.839,469,0,1,0,0,1,1,0,1,1
CUST108041,1067,12,12,0,0,0,0,0.0,0.0,34.95,TXN1010411,62.45,paypal,14,0,0,1.787,1583,0,0,1,1,1,0,1,1,0
CUST104298,465,4,3,1,0,0,0,0.0,0.0,63.16,TXN1010412,32.62,wallet,18,0,0,0.516,321,0,1,1,0,1,1,1,1,0
CUST131478,883,13,13,0,0,0,0,0.0,0.0,64.11,TXN1010413,23.32,wallet,12,0,0,0.364,220,0,1,1,0,1,1,0,1,1
CUST123214,1798,17,14,3,1,0,4,0.2353,0.0588,54.92,TXN1010414,118.19,paypal,2,0,2,2.152,71,0,0,1,0,1,0,0,1,1
CUST106529,599,8,8,0,3,2,0,0.0,0.375,21.52,TXN1010415,22.01,credit_card,6,0,0,1.023,1162,0,1,1,1,1,1,1,0,1
CUST119547,1378,19,17,2,1,1,0,0.0,0.0526,32.67,TXN1010416,55.39,credit_card,9,0,0,1.695,704,0,1,1,0,1,1,1,0,0
CUST109761,1671,26,26,0,0,0,0,0.0,0.0,64.35,TXN1010417,32.89,credit_card,17,0,1,0.511,236,0,1,1,0,1,1,1,1,0
CUST116280,946,15,15,0,1,1,0,0.0,0.0667,36.16,TXN1010418,55.92,debit_card,11,1,2,1.546,255,0,1,0,0,1,1,1,1,1
CUST125303,1560,22,21,1,0,0,1,0.0455,0.0,8.02,TXN1010419,3.57,wallet,22,0,0,0.445,434,1,1,1,0,1,1,1,1,1
CUST117785,592,9,7,2,2,2,1,0.1111,0.2222,119.88,TXN1010420,148.85,debit_card,12,0,1,1.242,977,0,1,0,0,1,0,0,1,0
CUST106595,1389,30,28,2,5,4,0,0.0,0.1667,65.33,TXN1010421,55.57,debit_card,21,0,0,0.851,888,0,1,1,0,1,1,1,1,0
CUST109917,1163,17,17,0,1,1,1,0.0588,0.0588,47.39,TXN1010422,54.4,debit_card,10,0,0,1.148,164,0,1,1,0,1,0,1,1,0
CUST119720,390,5,5,0,0,0,0,0.0,0.0,35.32,TXN1010423,23.7,credit_card,9,1,0,0.671,413,0,1,1,0,1,1,0,1,0
CUST128685,897,10,9,1,1,1,0,0.0,0.1,22.74,TXN1010424,51.25,credit_card,8,0,1,2.254,255,0,1,0,0,1,1,1,1,1
CUST116391,1194,22,22,0,0,0,2,0.0909,0.0,29.93,TXN1010425,42.72,wallet,16,0,0,1.427,153,0,0,1,0,1,1,1,1,1
CUST123578,387,5,5,0,0,0,0,0.0,0.0,33.9,TXN1010426,48.94,wallet,15,0,0,1.444,804,0,1,1,0,1,1,1,1,1
CUST123557,484,8,8,0,0,0,1,0.125,0.0,83.61,TXN1010427,197.9,credit_card,15,0,1,2.367,1333,0,1,1,0,1,1,1,1,0
CUST129574,357,4,4,0,0,0,0,0.0,0.0,62.29,TXN1010428,88.3,credit_card,10,1,0,1.418,47,0,1,1,0,1,0,1,1,1
CUST122722,1193,15,14,1,1,0,1,0.0667,0.0667,32.08,TXN1010429,29.96,credit_card,12,0,0,0.934,252,0,1,1,0,1,1,1,1,1
CUST126833,831,13,12,1,0,0,1,0.0769,0.0,16.69,TXN1010430,21.09,credit_card,9,0,0,1.264,257,0,1,1,0,1,0,0,1,0
CUST113332,567,8,7,1,1,1,1,0.125,0.125,30.95,TXN1010431,28.86,credit_card,12,0,0,0.932,317,0,1,1,0,0,0,1,0,1
CUST131864,1310,15,15,0,2,1,0,0.0,0.1333,28.79,TXN1010432,26.11,debit_card,16,0,0,0.907,606,0,1,1,0,1,1,1,1,0
CUST101553,1514,16,16,0,1,0,1,0.0625,0.0625,14.17,TXN1010433,21.94,credit_card,14,0,0,1.548,228,0,1,1,0,1,1,1,1,0
CUST103549,672,13,12,1,1,0,0,0.0,0.0769,17.51,TXN1010434,18.87,paypal,8,0,0,1.078,466,0,1,1,0,1,1,1,1,0
CUST131079,2231,25,25,0,2,1,1,0.04,0.08,62.55,TXN1010435,88.59,credit_card,17,0,1,1.416,211,0,1,1,0,1,1,0,0,1
CUST121393,604,6,6,0,0,0,0,0.0,0.0,19.95,TXN1010436,13.84,credit_card,18,0,1,0.694,998,0,1,1,0,1,0,1,0,1
CUST113957,516,9,8,1,0,0,0,0.0,0.0,49.43,TXN1010437,29.07,debit_card,6,0,0,0.588,375,1,1,1,0,1,1,1,1,0
CUST119856,422,9,9,0,3,3,0,0.0,0.3333,105.75,TXN1010438,198.93,debit_card,20,0,1,1.881,125,0,1,1,0,1,1,1,1,1
CUST111763,791,13,12,1,3,2,0,0.0,0.2308,32.11,TXN1010439,31.64,debit_card,11,0,2,0.985,569,0,1,1,0,0,0,0,0,0
CUST104063,741,11,11,0,1,0,1,0.0909,0.0909,72.09,TXN1010440,86.03,credit_card,7,0,1,1.193,259,1,1,1,0,1,1,1,1,1
CUST124745,858,15,14,1,1,1,1,0.0667,0.0667,26.3,TXN1010441,22.74,debit_card,12,0,0,0.865,241,0,1,1,0,1,1,1,1,1
